--- 2026-07-01_12-00-01 ---
libstor+ 9.15527e-05GB
sfang6 4.55634GB
kbae2 4.15649GB
jkim234 0.713852GB
root 0.545586GB
gdm 0.125454GB
pcp 0.0440331GB
iansari2 0.0180206GB
polkitd 0.016304GB
dbus 0.00413513GB
chrony 0.00195312GB
daemon 0.000999451GB
rtkit 0.000495911GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

