--- 2026-07-14_14-00-01 ---
kbae2 29.5139GB
sfang6 18.0424GB
libstor+ 9.15527e-05GB
root 0.580853GB
jkim234 0.484287GB
gdm 0.135841GB
pcp 0.0485001GB
polkitd 0.0100861GB
iansari2 0.00971222GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

