--- 2025-11-12_03-00-01 ---
sfang6 9.45511GB
iansari2 4.66565GB
jkim234 3.84239GB
root 0.536137GB
gdm 0.140472GB
kbae2 0.0350266GB
pcp 0.0286751GB
polkitd 0.0251274GB
jhwang24 0.0115318GB
dbus 0.00390244GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

