--- 2026-04-01_17-00-01 ---
sfang6 37.4279GB
root 0.855354GB
gdm 0.428654GB
pcp 0.0626678GB
kbae2 0.0356979GB
polkitd 0.0352669GB
colord 0.011219GB
dbus 0.00733566GB
daemon 0.00616455GB
avahi 0.00539017GB
rpc 0.00516129GB
chrony 0.00481796GB
rtkit 0.0035553GB
dnsmasq 0.002388GB
libstor+ 0.00178146GB

