--- 2026-03-29_15-00-01 ---
jkim234 4.50473GB
kbae2 2.12957GB
root 0.947025GB
gdm 0.525124GB
pcp 0.0641098GB
polkitd 0.0391541GB
colord 0.0118904GB
dbus 0.00755692GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00503159GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

