--- 2025-10-28_11-00-01 ---
libstor+ 4.95911e-05GB
iansari2 4.76314GB
dnsmasq 1.52588e-05GB
root 0.647137GB
gdm 0.115231GB
asaito2 0.0469894GB
sfang6 0.0375557GB
pcp 0.036026GB
kbae2 0.034462GB
polkitd 0.0277138GB
gsgatlin 0.00499725GB
dbus 0.00319672GB
avahi 0.00133896GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

