--- 2026-03-18_18-00-02 ---
sfang6 14.4538GB
root 0.857483GB
gdm 0.60482GB
pcp 0.0443497GB
kbae2 0.0351334GB
polkitd 0.02882GB
colord 0.012558GB
dbus 0.00736618GB
daemon 0.00678253GB
rpc 0.00524139GB
avahi 0.00522232GB
chrony 0.00445175GB
rtkit 0.00354385GB
dnsmasq 0.00261307GB
libstor+ 0.00179672GB

