--- 2025-10-01_22-00-01 ---
jkim234 35.5156GB
jhwang24 8.32449GB
kbae2 1.23363GB
root 0.583065GB
gdm 0.184708GB
pcp 0.0556793GB
sfang6 0.0324593GB
polkitd 0.0200462GB
dbus 0.00505829GB
avahi 0.00378036GB
colord 0.00362396GB
chrony 0.00279236GB
daemon 0.00257111GB
rtkit 0.00237274GB
rpc 0.00217819GB
dnsmasq 0.00178909GB
libstor+ 0.00166321GB

