--- 2026-01-23_20-00-01 ---
kbae2 16.2637GB
jkim234 9.20134GB
root 1.18334GB
gdm 0.608871GB
pcp 0.0731201GB
polkitd 0.0397453GB
colord 0.01437GB
dbus 0.00754547GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

