--- 2025-11-13_13-00-05 ---
jkim234 7.32728GB
iansari2 4.11106GB
root 0.569706GB
gdm 0.13953GB
pcp 0.0497208GB
kbae2 0.0348244GB
polkitd 0.0279617GB
jhwang24 0.0114517GB
dbus 0.00386047GB
colord 0.00189209GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

