--- 2026-07-20_20-00-01 ---
kbae2 29.7429GB
jhwang24 6.8914GB
sfang6 5.04893GB
libstor+ 1.14441e-05GB
root 0.487083GB
gdm 0.198883GB
pcp 0.109726GB
polkitd 0.01054GB
iansari2 0.00572586GB
dbus 0.00421524GB
colord 0.00260544GB
avahi 0.00133133GB
chrony 0.00125122GB
daemon 0.000389099GB
rtkit 0.000347137GB
rpc 0GB
dnsmasq 0GB

