--- 2025-10-09_06-00-01 ---
jkim234 38.5362GB
kbae2 11.8669GB
root 0.606308GB
gdm 0.181091GB
pcp 0.0391273GB
sfang6 0.025547GB
polkitd 0.0174789GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

