--- 2026-07-01_10-00-01 ---
libstor+ 9.15527e-05GB
sfang6 4.4868GB
kbae2 2.16301GB
jkim234 0.715271GB
root 0.550869GB
gdm 0.125328GB
pcp 0.0399742GB
jhwang24 0.0277443GB
iansari2 0.0180206GB
polkitd 0.016304GB
dbus 0.00413513GB
chrony 0.00195312GB
daemon 0.000999451GB
rtkit 0.000495911GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

