--- 2026-07-08_15-00-01 ---
kbae2 38.072GB
libstor+ 9.15527e-05GB
sfang6 4.06253GB
jkim234 3.78131GB
root 0.58083GB
gdm 0.120415GB
pcp 0.0507011GB
iansari2 0.0149269GB
polkitd 0.00561142GB
dbus 0.00360107GB
chrony 0.0015831GB
avahi 0.00130081GB
daemon 0.000843048GB
rpc 0.000339508GB
rtkit 0.000202179GB
colord 0.000202179GB
dnsmasq 0.000106812GB

