--- 2025-11-06_13-00-01 ---
sfang6 10.4172GB
jkim234 7.1557GB
kbae2 5.786GB
iansari2 1.82798GB
root 0.868629GB
gdm 0.484436GB
pcp 0.0618248GB
polkitd 0.0228081GB
colord 0.0102386GB
dbus 0.00671768GB
daemon 0.00576782GB
rpc 0.00522614GB
avahi 0.00454712GB
chrony 0.00381088GB
rtkit 0.00338364GB
dnsmasq 0.00233841GB
libstor+ 0.0018692GB

