--- 2026-07-02_16-00-01 ---
sfang6 56.6189GB
libstor+ 9.15527e-05GB
jkim234 3.50932GB
kbae2 2.93683GB
root 0.508331GB
gdm 0.127117GB
pcp 0.0512924GB
iansari2 0.0136681GB
polkitd 0.0125999GB
dbus 0.00411224GB
chrony 0.0018959GB
daemon 0.000999451GB
avahi 0.000427246GB
rtkit 0.000385284GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

