--- 2026-07-20_17-00-02 ---
kbae2 21.589GB
sfang6 8.63069GB
jhwang24 6.84179GB
dnsmasq 1.90735e-05GB
jkim234 1.33391GB
libstor+ 1.14441e-05GB
root 0.479626GB
gdm 0.205448GB
pcp 0.0937386GB
polkitd 0.0113411GB
iansari2 0.0045433GB
dbus 0.00429916GB
colord 0.00272751GB
rtkit 0.000598907GB
avahi 0.000461578GB
chrony 0.000427246GB
daemon 0.000305176GB
rpc 0GB

