--- 2026-06-29_19-00-01 ---
sfang6 32.6889GB
libstor+ 9.15527e-05GB
kbae2 2.5212GB
jkim234 0.704712GB
root 0.581005GB
gdm 0.132477GB
pcp 0.0732307GB
jhwang24 0.0373497GB
iansari2 0.0187721GB
polkitd 0.0155487GB
dbus 0.00473404GB
chrony 0.00198364GB
avahi 0.00195694GB
daemon 0.00102615GB
rtkit 0.000759125GB
rpc 0.000350952GB
colord 0.000209808GB
dnsmasq 0.000106812GB

