--- 2025-12-04_12-00-02 ---
jkim234 2.9745GB
root 0.991234GB
gdm 0.548149GB
pcp 0.0528908GB
polkitd 0.0397568GB
kbae2 0.0355377GB
skanumu2 0.0297813GB
colord 0.0105247GB
dbus 0.00709534GB
daemon 0.00604248GB
avahi 0.00505066GB
rpc 0.00458145GB
chrony 0.0042305GB
rtkit 0.00315475GB
dnsmasq 0.00257874GB
libstor+ 0.00188446GB

