--- 2026-01-18_06-00-02 ---
jkim234 3.10297GB
root 1.10173GB
gdm 0.690517GB
pcp 0.0455933GB
polkitd 0.0421906GB
kbae2 0.0355072GB
colord 0.014801GB
dbus 0.00749969GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.00330353GB
dnsmasq 0.00271225GB
libstor+ 0.00175858GB

