--- 2026-07-28_21-00-01 ---
sfang6 21.3767GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.512161GB
jkim234 0.322956GB
gdm 0.112228GB
kbae2 0.0928268GB
pcp 0.0598602GB
jhwang24 0.0306549GB
polkitd 0.0115242GB
iansari2 0.00896072GB
dbus 0.00318146GB
colord 0.000751495GB
avahi 0.000549316GB
chrony 0.000476837GB
daemon 0.000209808GB
rpc 0GB

