--- 2026-08-26_00-00-01 ---
libstor+ 7.62939e-06GB
kbae2 6.25443GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 0.960796GB
root 0.432384GB
gdm 0.114208GB
pcp 0.0431747GB
iansari2 0.0219269GB
tgu4 0.0129662GB
sfang6 0.00878906GB
jhwang24 0.0087738GB
polkitd 0.00431824GB
dbus 0.00361252GB
daemon 0.000431061GB
avahi 0.000354767GB
chrony 0.000221252GB
rtkit 0.000106812GB
rpc 0GB

