--- 2025-10-06_20-00-01 ---
kbae2 14.6608GB
jkim234 1.60398GB
root 0.565434GB
gdm 0.179001GB
pcp 0.0588493GB
sfang6 0.0251808GB
polkitd 0.0188751GB
dbus 0.00482178GB
avahi 0.00370026GB
chrony 0.00273514GB
daemon 0.00256729GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

