--- 2026-03-26_22-00-02 ---
kbae2 15.1562GB
jkim234 1.17625GB
root 0.886353GB
gdm 0.52795GB
pcp 0.0735893GB
polkitd 0.0390587GB
colord 0.0119247GB
dbus 0.00756836GB
daemon 0.00651932GB
avahi 0.00563431GB
rpc 0.00523758GB
chrony 0.00431824GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

