--- 2026-03-16_10-00-02 ---
sfang6 4.57603GB
root 1.02306GB
gdm 0.677197GB
pcp 0.053093GB
polkitd 0.0405846GB
kbae2 0.0354004GB
colord 0.0125046GB
dbus 0.00807571GB
daemon 0.00695419GB
avahi 0.0057106GB
rpc 0.00531769GB
chrony 0.00439072GB
rtkit 0.003479GB
dnsmasq 0.00256348GB
libstor+ 0.0017662GB

