--- 2026-01-30_18-00-02 ---
jkim234 1.49631GB
root 0.734486GB
gdm 0.323494GB
sfang6 0.221355GB
pcp 0.0625839GB
jhwang24 0.0379333GB
kbae2 0.0347366GB
polkitd 0.0285568GB
colord 0.00843048GB
dbus 0.00709915GB
daemon 0.00479507GB
avahi 0.00469971GB
rpc 0.00431061GB
chrony 0.00415039GB
rtkit 0.0032959GB
dnsmasq 0.00218582GB
libstor+ 0.00175858GB

