--- 2026-08-27_13-00-01 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 1.15519GB
root 0.540554GB
jhwang24 0.153156GB
gdm 0.141155GB
pcp 0.0484276GB
kbae2 0.0378838GB
iansari2 0.0272026GB
tgu4 0.0169563GB
polkitd 0.0163269GB
sfang6 0.0155792GB
dbus 0.00390625GB
chrony 0.00217438GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000118256GB
rpc 0GB

