--- 2026-08-15_01-00-02 ---
kbae2 50.3832GB
jkim234 1.22472GB
libstor+ 1.14441e-05GB
root 0.577396GB
gdm 0.151558GB
pcp 0.0171432GB
sfang6 0.014492GB
iansari2 0.0129204GB
polkitd 0.0111313GB
jhwang24 0.00756073GB
chrony 0.00323105GB
dbus 0.00313568GB
avahi 0.00106049GB
colord 0.000682831GB
rtkit 0.000553131GB
dnsmasq 0.000244141GB
daemon 0.000209808GB
rpc 0GB

