--- 2026-07-12_11-00-01 ---
libstor+ 9.15527e-05GB
kbae2 7.81045GB
jkim234 0.589695GB
root 0.566101GB
gdm 0.140064GB
pcp 0.0391808GB
sfang6 0.0275536GB
polkitd 0.010479GB
iansari2 0.00948715GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

