--- 2026-07-20_00-00-01 ---
kbae2 34.9753GB
sfang6 10.0201GB
dnsmasq 9.53674e-05GB
libstor+ 1.14441e-05GB
root 0.461861GB
gdm 0.218822GB
pcp 0.0673752GB
iansari2 0.0107536GB
jhwang24 0.0101471GB
polkitd 0.00994492GB
jkim234 0.00437927GB
dbus 0.00404739GB
colord 0.0027771GB
chrony 0.000831604GB
rtkit 0.000621796GB
avahi 0.000480652GB
daemon 0.000305176GB
rpc 0GB

