--- 2025-11-12_16-00-02 ---
jkim234 4.75396GB
iansari2 4.61133GB
kbae2 3.099GB
root 0.542809GB
gdm 0.141472GB
pcp 0.0587044GB
polkitd 0.0263786GB
jhwang24 0.011528GB
dbus 0.00390244GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

