--- 2026-09-06_22-00-01 ---
libstor+ 7.62939e-06GB
jkim234 5.60133GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
kbae2 2.71968GB
root 0.694553GB
jhwang24 0.627701GB
gdm 0.139435GB
pcp 0.0689316GB
polkitd 0.0309067GB
iansari2 0.022007GB
tgu4 0.0148697GB
sfang6 0.0109711GB
dbus 0.00430679GB
chrony 0.0025177GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

