--- 2026-07-14_21-00-01 ---
kbae2 24.7455GB
sfang6 23.3709GB
libstor+ 9.15527e-05GB
root 0.585236GB
gdm 0.134678GB
pcp 0.0636406GB
iansari2 0.0131264GB
polkitd 0.010479GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

