--- 2026-02-10_16-00-02 ---
sfang6 16.6291GB
root 0.785683GB
gdm 0.260342GB
kbae2 0.0940514GB
pcp 0.0578804GB
polkitd 0.0277138GB
dbus 0.00637054GB
colord 0.00486755GB
chrony 0.00442505GB
daemon 0.00435638GB
avahi 0.00423431GB
rpc 0.0038414GB
rtkit 0.00321198GB
dnsmasq 0.00197983GB
libstor+ 0.0017395GB

