--- 2026-03-25_01-00-01 ---
jkim234 2.0149GB
root 0.855076GB
gdm 0.536919GB
polkitd 0.0359001GB
kbae2 0.0350533GB
pcp 0.0346146GB
colord 0.0120621GB
dbus 0.00757217GB
daemon 0.00651932GB
avahi 0.00564957GB
rpc 0.00524139GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

