--- 2025-11-06_01-00-01 ---
jkim234 8.4346GB
kbae2 6.18998GB
asaito2 4.47972GB
iansari2 2.87439GB
sfang6 1.54512GB
root 1.06428GB
gdm 0.680298GB
pcp 0.0371666GB
polkitd 0.0322609GB
colord 0.0127945GB
dbus 0.00750732GB
daemon 0.00686264GB
rpc 0.00537109GB
avahi 0.00494385GB
chrony 0.0043869GB
rtkit 0.00341797GB
dnsmasq 0.00258255GB
libstor+ 0.0018692GB

