--- 2026-09-06_00-00-01 ---
libstor+ 7.62939e-06GB
jkim234 5.58448GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
kbae2 2.54573GB
root 0.709908GB
jhwang24 0.627666GB
gdm 0.139431GB
pcp 0.0707054GB
polkitd 0.0309067GB
iansari2 0.0220146GB
tgu4 0.0148621GB
sfang6 0.0109825GB
dbus 0.00430679GB
chrony 0.0025177GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

