--- 2026-07-24_00-00-01 ---
sfang6 15.5352GB
dnsmasq 4.95911e-05GB
kbae2 4.9021GB
libstor+ 1.14441e-05GB
jkim234 0.699482GB
root 0.462677GB
gdm 0.115894GB
pcp 0.0647202GB
jhwang24 0.0359535GB
polkitd 0.00989532GB
iansari2 0.00727463GB
dbus 0.00317383GB
chrony 0.000812531GB
colord 0.000770569GB
avahi 0.000556946GB
rtkit 0.000370026GB
daemon 0.000209808GB
rpc 0GB

