--- 2025-11-12_19-00-02 ---
sfang6 7.54708GB
jkim234 4.77142GB
iansari2 4.38578GB
root 0.569504GB
gdm 0.141365GB
pcp 0.0623894GB
kbae2 0.0349083GB
polkitd 0.0265465GB
jhwang24 0.011528GB
dbus 0.00390244GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

