--- 2026-07-24_05-00-02 ---
sfang6 8.72194GB
kbae2 5.26055GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
jkim234 0.854271GB
root 0.450092GB
gdm 0.116295GB
jhwang24 0.0360336GB
pcp 0.028183GB
iansari2 0.0105858GB
polkitd 0.0098877GB
dbus 0.00317383GB
chrony 0.000812531GB
colord 0.000770569GB
avahi 0.000556946GB
rtkit 0.000370026GB
daemon 0.000209808GB
rpc 0GB

