--- 2026-01-20_04-00-01 ---
sfang6 35.7235GB
jkim234 2.84088GB
root 1.13642GB
gdm 0.608692GB
pcp 0.0429611GB
polkitd 0.0363693GB
kbae2 0.0351753GB
colord 0.01437GB
dbus 0.00748444GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

