--- 2026-07-09_09-00-01 ---
libstor+ 9.15527e-05GB
kbae2 3.047GB
jkim234 2.01871GB
sfang6 1.13682GB
root 0.551872GB
gdm 0.121941GB
pcp 0.0390091GB
polkitd 0.0102539GB
iansari2 0.0102196GB
dbus 0.00359726GB
chrony 0.00152969GB
avahi 0.00136185GB
daemon 0.000839233GB
rpc 0.000335693GB
rtkit 0.000202179GB
colord 0.000198364GB
dnsmasq 0.000106812GB

