--- 2026-03-29_14-00-01 ---
kbae2 13.1296GB
jkim234 4.51948GB
root 0.947845GB
gdm 0.525124GB
pcp 0.0644302GB
polkitd 0.0391541GB
colord 0.0118904GB
dbus 0.00755692GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00503159GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

