--- 2025-10-19_13-00-02 ---
sfang6 14.8238GB
root 0.631561GB
gdm 0.182022GB
pcp 0.043663GB
kbae2 0.0345955GB
polkitd 0.0311432GB
dbus 0.00490189GB
avahi 0.00374222GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

