--- 2026-07-13_16-00-01 ---
sfang6 14.9551GB
kbae2 14.4781GB
libstor+ 9.15527e-05GB
jkim234 0.590393GB
root 0.558189GB
gdm 0.137852GB
pcp 0.104095GB
polkitd 0.0104752GB
iansari2 0.0104561GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

