--- 2025-11-06_16-00-01 ---
jkim234 7.16287GB
sfang6 6.6198GB
iansari2 2.12569GB
root 0.865688GB
gdm 0.486683GB
kbae2 0.09795GB
pcp 0.0671768GB
polkitd 0.0248566GB
colord 0.0102386GB
dbus 0.00673294GB
daemon 0.00576782GB
rpc 0.00522614GB
avahi 0.00454712GB
chrony 0.00381088GB
rtkit 0.00338364GB
dnsmasq 0.00233841GB
libstor+ 0.0018692GB

