--- 2026-09-01_20-00-01 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 0.671108GB
jhwang24 0.638458GB
root 0.605175GB
gdm 0.143337GB
pcp 0.0574913GB
kbae2 0.0382767GB
polkitd 0.0303497GB
iansari2 0.0278587GB
tgu4 0.0171509GB
sfang6 0.0157433GB
dbus 0.00393677GB
chrony 0.00255966GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

