--- 2026-03-18_15-00-02 ---
sfang6 11.2687GB
root 0.963657GB
gdm 0.680912GB
pcp 0.0393448GB
kbae2 0.0350647GB
polkitd 0.0303535GB
colord 0.0129509GB
dbus 0.00720596GB
daemon 0.00653839GB
rpc 0.00526428GB
avahi 0.00522232GB
chrony 0.00445938GB
rtkit 0.00354385GB
dnsmasq 0.00266647GB
libstor+ 0.00179672GB

