--- 2025-10-12_13-00-03 ---
sfang6 6.42024GB
root 0.630619GB
gdm 0.183434GB
pcp 0.0468025GB
kbae2 0.0347939GB
polkitd 0.0237846GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00235748GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

