--- 2026-07-08_21-00-01 ---
kbae2 41.0122GB
sfang6 12.9475GB
libstor+ 9.15527e-05GB
jkim234 2.04242GB
root 0.551731GB
gdm 0.119743GB
pcp 0.0622711GB
iansari2 0.0100403GB
polkitd 0.00556183GB
dbus 0.00359726GB
chrony 0.00156784GB
avahi 0.00136185GB
daemon 0.000839233GB
rpc 0.000335693GB
rtkit 0.000202179GB
colord 0.000198364GB
dnsmasq 0.000106812GB

