--- 2026-07-19_14-00-01 ---
kbae2 41.1314GB
dnsmasq 9.53674e-05GB
libstor+ 1.14441e-05GB
root 0.430645GB
gdm 0.215126GB
pcp 0.0484047GB
iansari2 0.0114517GB
jhwang24 0.0100365GB
sfang6 0.010025GB
polkitd 0.0099678GB
jkim234 0.00439072GB
dbus 0.00403214GB
colord 0.0027771GB
chrony 0.000831604GB
rtkit 0.000621796GB
avahi 0.000480652GB
daemon 0.000305176GB
rpc 0GB

