--- 2026-08-28_06-00-02 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 1.16042GB
root 0.562424GB
jhwang24 0.560902GB
gdm 0.141594GB
kbae2 0.0381889GB
pcp 0.0289955GB
iansari2 0.0276222GB
polkitd 0.0183182GB
tgu4 0.0169525GB
sfang6 0.0155983GB
dbus 0.00391006GB
chrony 0.00217438GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000118256GB
rpc 0GB

