--- 2026-03-11_12-00-01 ---
jkim234 2.1844GB
root 1.01212GB
gdm 0.706383GB
pcp 0.0556221GB
polkitd 0.0428848GB
jhwang24 0.039032GB
kbae2 0.0351295GB
colord 0.0129738GB
dbus 0.0080986GB
daemon 0.00696182GB
avahi 0.0057106GB
rpc 0.00531769GB
chrony 0.00439072GB
rtkit 0.003479GB
dnsmasq 0.00270081GB
libstor+ 0.0017662GB

