--- 2026-02-04_14-00-01 ---
sfang6 8.93483GB
root 0.82317GB
gdm 0.32214GB
kbae2 0.0974464GB
pcp 0.0597038GB
polkitd 0.0284424GB
colord 0.00842667GB
dbus 0.0070076GB
chrony 0.00486755GB
daemon 0.00479507GB
avahi 0.00469971GB
rpc 0.00431061GB
rtkit 0.0032959GB
dnsmasq 0.00218582GB
libstor+ 0.00175858GB

