--- 2026-07-18_05-00-03 ---
sfang6 6.67714GB
jhwang24 6.10348GB
kbae2 1.25429GB
libstor+ 1.14441e-05GB
gdm 0.503124GB
root 0.472012GB
jkim234 0.24123GB
pcp 0.033474GB
polkitd 0.0161095GB
iansari2 0.0157013GB
colord 0.00552368GB
dbus 0.0042038GB
avahi 0.00170898GB
chrony 0.00113297GB
daemon 0.000431061GB
rtkit 0.000328064GB
rpc 0GB
dnsmasq 0GB

