--- 2026-08-14_18-00-02 ---
kbae2 49.6589GB
jkim234 1.22458GB
libstor+ 1.14441e-05GB
root 0.575413GB
gdm 0.151546GB
pcp 0.0575256GB
sfang6 0.0144882GB
iansari2 0.0127563GB
polkitd 0.0111313GB
jhwang24 0.00758362GB
chrony 0.00323105GB
dbus 0.00313568GB
avahi 0.00106049GB
colord 0.000682831GB
rtkit 0.000553131GB
dnsmasq 0.000244141GB
daemon 0.000209808GB
rpc 0GB

