--- 2026-07-01_05-00-02 ---
sfang6 37.8002GB
libstor+ 9.15527e-05GB
jkim234 0.711105GB
root 0.544571GB
gdm 0.125343GB
kbae2 0.0376244GB
pcp 0.0286064GB
jhwang24 0.0277443GB
polkitd 0.0157547GB
iansari2 0.0151405GB
dbus 0.00391769GB
chrony 0.00195312GB
daemon 0.000999451GB
rtkit 0.000495911GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

