--- 2026-08-31_00-00-09 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 0.658783GB
jhwang24 0.63821GB
root 0.581657GB
gdm 0.142445GB
pcp 0.0628471GB
kbae2 0.0379829GB
iansari2 0.0277786GB
polkitd 0.0257835GB
tgu4 0.0171051GB
sfang6 0.0157089GB
dbus 0.00393677GB
chrony 0.00255966GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000118256GB
rpc 0GB

