--- 2026-03-26_23-00-01 ---
kbae2 3.14872GB
jkim234 1.17003GB
root 0.88829GB
gdm 0.52795GB
pcp 0.0752945GB
polkitd 0.0390587GB
colord 0.0119247GB
dbus 0.00756836GB
daemon 0.00651932GB
avahi 0.00563431GB
rpc 0.00523758GB
chrony 0.00431824GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

