--- 2026-07-10_07-00-01 ---
kbae2 20.0087GB
jkim234 13.1795GB
libstor+ 9.15527e-05GB
root 0.544411GB
gdm 0.119717GB
sfang6 0.0329399GB
pcp 0.0306702GB
polkitd 0.010025GB
iansari2 0.0096283GB
dbus 0.00350952GB
chrony 0.00148392GB
avahi 0.00135803GB
daemon 0.000839233GB
rpc 0.000335693GB
rtkit 0.000198364GB
colord 0.000198364GB
dnsmasq 0.000106812GB

