--- 2026-02-02_04-00-02 ---
sfang6 8.10441GB
root 0.808754GB
gdm 0.32235GB
pcp 0.0384331GB
kbae2 0.0345879GB
polkitd 0.0280685GB
colord 0.00843048GB
dbus 0.00709534GB
chrony 0.00486755GB
daemon 0.00479507GB
avahi 0.00469971GB
rpc 0.00431061GB
rtkit 0.0032959GB
dnsmasq 0.00218582GB
libstor+ 0.00175858GB

