--- 2026-03-27_10-00-02 ---
jkim234 3.67856GB
kbae2 3.0624GB
root 0.897678GB
gdm 0.527191GB
pcp 0.0565414GB
polkitd 0.0390091GB
colord 0.011898GB
dbus 0.00756836GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00431824GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

