--- 2026-07-22_05-00-03 ---
kbae2 29.0822GB
sfang6 13.8861GB
rtkit 1.52588e-05GB
libstor+ 1.14441e-05GB
root 0.426311GB
gdm 0.135647GB
pcp 0.0290794GB
polkitd 0.0053215GB
jhwang24 0.00480652GB
iansari2 0.00462723GB
dbus 0.00295258GB
colord 0.000850677GB
avahi 0.000556946GB
chrony 0.000545502GB
dnsmasq 0.000274658GB
daemon 0.000209808GB
rpc 0GB

