--- 2026-03-27_06-00-01 ---
jkim234 3.64252GB
kbae2 3.062GB
root 0.898018GB
gdm 0.527958GB
pcp 0.0479622GB
polkitd 0.0390587GB
colord 0.0119247GB
dbus 0.00756836GB
daemon 0.00651932GB
avahi 0.00563431GB
rpc 0.00523758GB
chrony 0.00431824GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

